Date,Time,Motu,Site,Transect,Species,Size,Abundance,Area_m2,Density_ha,Biomass_ind_g,Biomass_kg_ha,Stage,a_FishBase,b_FishBase,Trophic_level,Trophic_level_se,Notes.x,Notes.y
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Scaridae sp,8,1,150,66.66666667,6.861015346,0.457401023,juvenile,0.01259,3.03,2.6,0.3,"striped, not sure of species","*Used a, b from C. spilurus because most of these are striped juveniles and most likely to be that species. Same for trophic level (although could make an argument to use 2 because all scarus TL = 2) "
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Scaridae sp,7,1,150,66.66666667,4.577968408,0.305197894,juvenile,0.01259,3.03,2.6,0.3,"striped, not sure of species","*Used a, b from C. spilurus because most of these are striped juveniles and most likely to be that species. Same for trophic level (although could make an argument to use 2 because all scarus TL = 2) "
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Scaridae sp,8,1,150,66.66666667,6.861015346,0.457401023,juvenile,0.01259,3.03,2.6,0.3,"striped, not sure of species","*Used a, b from C. spilurus because most of these are striped juveniles and most likely to be that species. Same for trophic level (although could make an argument to use 2 because all scarus TL = 2) "
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Scaridae sp,7,1,150,66.66666667,4.577968408,0.305197894,juvenile,0.01259,3.03,2.6,0.3,"striped, not sure of species","*Used a, b from C. spilurus because most of these are striped juveniles and most likely to be that species. Same for trophic level (although could make an argument to use 2 because all scarus TL = 2) "
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Scaridae sp,7,1,150,66.66666667,4.577968408,0.305197894,juvenile,0.01259,3.03,2.6,0.3,"striped, not sure of species","*Used a, b from C. spilurus because most of these are striped juveniles and most likely to be that species. Same for trophic level (although could make an argument to use 2 because all scarus TL = 2) "
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Scaridae sp,7,1,150,66.66666667,4.577968408,0.305197894,juvenile,0.01259,3.03,2.6,0.3,"striped, not sure of species","*Used a, b from C. spilurus because most of these are striped juveniles and most likely to be that species. Same for trophic level (although could make an argument to use 2 because all scarus TL = 2) "
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Scaridae sp,7,1,150,66.66666667,4.577968408,0.305197894,juvenile,0.01259,3.03,2.6,0.3,"striped, not sure of species","*Used a, b from C. spilurus because most of these are striped juveniles and most likely to be that species. Same for trophic level (although could make an argument to use 2 because all scarus TL = 2) "
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Scaridae sp,7,1,150,66.66666667,4.577968408,0.305197894,juvenile,0.01259,3.03,2.6,0.3,"striped, not sure of species","*Used a, b from C. spilurus because most of these are striped juveniles and most likely to be that species. Same for trophic level (although could make an argument to use 2 because all scarus TL = 2) "
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Scaridae sp,7,1,150,66.66666667,4.577968408,0.305197894,juvenile,0.01259,3.03,2.6,0.3,"striped, not sure of species","*Used a, b from C. spilurus because most of these are striped juveniles and most likely to be that species. Same for trophic level (although could make an argument to use 2 because all scarus TL = 2) "
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Scarus psittacus,25,1,150,66.66666667,275.2891179,18.35260786,,0.01549,3.04,2,0,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Stegastes albifasciatus,6,1,60,166.6666667,4.232677101,0.705446184,,0.01995,2.99,2,0,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Stegastes albifasciatus,6,1,60,166.6666667,4.232677101,0.705446184,,0.01995,2.99,2,0,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Stegastes albifasciatus,7,1,60,166.6666667,6.71098147,1.118496912,,0.01995,2.99,2,0,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Stegastes albifasciatus,7,1,60,166.6666667,6.71098147,1.118496912,,0.01995,2.99,2,0,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Stegastes albifasciatus,7,1,60,166.6666667,6.71098147,1.118496912,,0.01995,2.99,2,0,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Stegastes albifasciatus,7,1,60,166.6666667,6.71098147,1.118496912,,0.01995,2.99,2,0,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Stegastes albifasciatus,7,1,60,166.6666667,6.71098147,1.118496912,,0.01995,2.99,2,0,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Stegastes nigricans,4,1,60,166.6666667,1.600560231,0.266760038,,0.02399,3.03,2.2,0,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Stegastes nigricans,7,1,60,166.6666667,8.723229715,1.453871619,,0.02399,3.03,2.2,0,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Stegastes nigricans,6,1,60,166.6666667,5.468000387,0.911333398,,0.02399,3.03,2.2,0,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Stegastes nigricans,11,1,60,166.6666667,34.31232004,5.718720006,,0.02399,3.03,2.2,0,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Stegastes nigricans,7,1,60,166.6666667,8.723229715,1.453871619,,0.02399,3.03,2.2,0,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Stegastes nigricans,5,1,60,166.6666667,3.147091436,0.524515239,,0.02399,3.03,2.2,0,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Stegastes nigricans,4,1,60,166.6666667,1.600560231,0.266760038,,0.02399,3.03,2.2,0,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Stegastes nigricans,10,1,60,166.6666667,25.70574813,4.284291355,,0.02399,3.03,2.2,0,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Stegastes nigricans,8,1,60,166.6666667,13.07353123,2.178921871,,0.02399,3.03,2.2,0,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Stegastes nigricans,7,1,60,166.6666667,8.723229715,1.453871619,,0.02399,3.03,2.2,0,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Stegastes nigricans,3,1,60,166.6666667,0.669433821,0.111572303,,0.02399,3.03,2.2,0,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Stegastes nigricans,3,1,60,166.6666667,0.669433821,0.111572303,,0.02399,3.03,2.2,0,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Stegastes nigricans,3,1,60,166.6666667,0.669433821,0.111572303,,0.02399,3.03,2.2,0,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Stegastes nigricans,12,1,60,166.6666667,44.66315759,7.443859598,,0.02399,3.03,2.2,0,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Stegastes nigricans,12,1,60,166.6666667,44.66315759,7.443859598,,0.02399,3.03,2.2,0,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Stegastes nigricans,10,1,60,166.6666667,25.70574813,4.284291355,,0.02399,3.03,2.2,0,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Stegastes nigricans,5,1,60,166.6666667,3.147091436,0.524515239,,0.02399,3.03,2.2,0,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Stegastes nigricans,4,1,60,166.6666667,1.600560231,0.266760038,,0.02399,3.03,2.2,0,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Stegastes nigricans,5,1,60,166.6666667,3.147091436,0.524515239,,0.02399,3.03,2.2,0,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Thalassoma hardwicke,4,1,150,66.66666667,0.65506794,0.043671196,,0.00955,3.05,3.5,0.4,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Thalassoma hardwicke,5,1,150,66.66666667,1.293784324,0.086252288,,0.00955,3.05,3.5,0.4,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Thalassoma hardwicke,5,1,150,66.66666667,1.293784324,0.086252288,,0.00955,3.05,3.5,0.4,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Thalassoma hardwicke,4,1,150,66.66666667,0.65506794,0.043671196,,0.00955,3.05,3.5,0.4,,
10-Nov-21,14:45-16:07,Rimatuu,Protected (southwest),4,Thalassoma hardwicke,5,1,150,66.66666667,1.293784324,0.086252288,,0.00955,3.05,3.5,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Acanthurus nigricauda,22,1,150,66.66666667,215.5739227,14.37159485,,0.02291,2.96,3,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Acanthurus nigricauda,21,1,150,66.66666667,187.8426479,12.52284319,,0.02291,2.96,3,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Acanthurus nigricauda,29,1,150,66.66666667,488.3409716,32.55606478,,0.02291,2.96,3,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Acanthurus nigricauda,23,1,150,66.66666667,245.8892169,16.39261446,,0.02291,2.96,3,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Acanthurus nigricauda,18,1,150,66.66666667,119.0232225,7.934881498,,0.02291,2.96,3,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Acanthurus nigrofuscus,16,1,150,66.66666667,92.53112555,6.168741703,,0.02455,2.97,2,0,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Acanthurus triostegus,10,1,150,66.66666667,21.87914004,1.458609336,,0.02399,2.96,2.8,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Acanthurus triostegus,11,1,150,66.66666667,29.01032512,1.934021675,,0.02399,2.96,2.8,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Acanthurus triostegus,12,1,150,66.66666667,37.53243458,2.502162305,,0.02399,2.96,2.8,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Acanthurus triostegus,11,1,150,66.66666667,29.01032512,1.934021675,,0.02399,2.96,2.8,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Acanthurus triostegus,14,1,150,66.66666667,59.23375075,3.948916717,,0.02399,2.96,2.8,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Acanthurus triostegus,16,1,150,66.66666667,87.94788435,5.86319229,,0.02399,2.96,2.8,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Acanthurus triostegus,16,1,150,66.66666667,87.94788435,5.86319229,,0.02399,2.96,2.8,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Acanthurus triostegus,16,1,150,66.66666667,87.94788435,5.86319229,,0.02399,2.96,2.8,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Acanthurus triostegus,12,1,150,66.66666667,37.53243458,2.502162305,,0.02399,2.96,2.8,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Acanthurus triostegus,13,1,150,66.66666667,47.5666505,3.171110033,,0.02399,2.96,2.8,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Acanthurus triostegus,14,1,150,66.66666667,59.23375075,3.948916717,,0.02399,2.96,2.8,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Acanthurus triostegus,12,1,150,66.66666667,37.53243458,2.502162305,,0.02399,2.96,2.8,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Acanthurus triostegus,13,1,150,66.66666667,47.5666505,3.171110033,,0.02399,2.96,2.8,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Acanthurus triostegus,14,1,150,66.66666667,59.23375075,3.948916717,,0.02399,2.96,2.8,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Chaetodon ephippium,17,1,150,66.66666667,119.1189432,7.941262879,,0.02291,3.02,3,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Chaetodon lunula,14,1,150,66.66666667,64.31936,4.287957333,,0.02344,3,3.7,0.1,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Chaetodon ulietensis,13,1,150,66.66666667,46.73102247,3.115401498,,0.02239,2.98,2.7,0.2,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Chaetodon ulietensis,14,1,150,66.66666667,58.27947621,3.885298414,,0.02239,2.98,2.7,0.2,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Chaetodon ulietensis,12,1,150,66.66666667,36.81410162,2.454273441,,0.02239,2.98,2.7,0.2,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Chaetodon ulietensis,10,1,150,66.66666667,21.382284,1.4254856,,0.02239,2.98,2.7,0.2,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Dascyllus aruanus,1,1,60,166.6666667,0.02239,0.003731667,,0.02239,2.95,3.3,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Epinephelus merra,19,1,150,66.66666667,90.66690971,6.044460647,,0.01175,3.04,3.8,0,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Halichoeres hortulanus,25,1,150,66.66666667,194.7674017,12.98449345,,0.00933,3.09,3.4,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Halichoeres trimaculatus,10,1,150,66.66666667,10.23,0.682,,0.01023,3,3.5,0.5,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Halichoeres trimaculatus,7,1,150,66.66666667,3.50889,0.233926,,0.01023,3,3.5,0.5,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Halichoeres trimaculatus,7,1,150,66.66666667,3.50889,0.233926,,0.01023,3,3.5,0.5,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Halichoeres trimaculatus,12,1,150,66.66666667,17.67744,1.178496,,0.01023,3,3.5,0.5,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Halichoeres trimaculatus,15,1,150,66.66666667,34.52625,2.30175,,0.01023,3,3.5,0.5,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Halichoeres trimaculatus,10,1,150,66.66666667,10.23,0.682,,0.01023,3,3.5,0.5,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Halichoeres trimaculatus,8,1,150,66.66666667,5.23776,0.349184,,0.01023,3,3.5,0.5,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Halichoeres trimaculatus,15,1,150,66.66666667,34.52625,2.30175,,0.01023,3,3.5,0.5,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Parapercis millepunctata,14,1,150,66.66666667,22.24630482,1.483086988,,0.00692,3.06,3.5,0.5,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Parupeneus barberinus,36,1,150,66.66666667,739.4632844,49.2975523,,0.01148,3.09,3.4,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Scarus psittacus,33,1,150,66.66666667,640.2267192,42.68178128,IP,0.01549,3.04,2,0,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Scarus psittacus,38,1,150,66.66666667,983.090618,65.53937453,IP,0.01549,3.04,2,0,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Stegastes albifasciatus,7,1,60,166.6666667,6.71098147,1.118496912,,0.01995,2.99,2,0,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Stegastes nigricans,5,1,60,166.6666667,3.147091436,0.524515239,,0.02399,3.03,2.2,0,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Stegastes nigricans,5,1,60,166.6666667,3.147091436,0.524515239,,0.02399,3.03,2.2,0,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Stegastes nigricans,5,1,60,166.6666667,3.147091436,0.524515239,,0.02399,3.03,2.2,0,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Stegastes nigricans,6,1,60,166.6666667,5.468000387,0.911333398,,0.02399,3.03,2.2,0,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Stethojulis bandanensis,11,1,150,66.66666667,13.31,0.887333333,,0.01,3,3.2,0.2,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Thalassoma hardwicke,10,1,150,66.66666667,10.71527624,0.714351749,,0.00955,3.05,3.5,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Thalassoma hardwicke,8,1,150,66.66666667,5.425350891,0.361690059,,0.00955,3.05,3.5,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Thalassoma hardwicke,10,1,150,66.66666667,10.71527624,0.714351749,,0.00955,3.05,3.5,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Thalassoma hardwicke,9,1,150,66.66666667,7.770393731,0.518026249,,0.00955,3.05,3.5,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Valenciennea strigata,15,1,150,66.66666667,36.44779301,2.429852868,,0.01023,3.02,4,0.6,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),1,Valenciennea strigata,15,1,150,66.66666667,36.44779301,2.429852868,,0.01023,3.02,4,0.6,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Acanthurus nigricauda,20,1,150,66.66666667,162.5825296,10.83883531,,0.02291,2.96,3,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Acanthurus nigricauda,25,1,150,66.66666667,314.7222989,20.98148659,,0.02291,2.96,3,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Acanthurus nigricauda,22,1,150,66.66666667,215.5739227,14.37159485,,0.02291,2.96,3,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Acanthurus nigricauda,21,1,150,66.66666667,187.8426479,12.52284319,,0.02291,2.96,3,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Acanthurus nigricauda,20,1,150,66.66666667,162.5825296,10.83883531,,0.02291,2.96,3,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Acanthurus nigricauda,21,1,150,66.66666667,187.8426479,12.52284319,,0.02291,2.96,3,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Acanthurus nigricauda,23,1,150,66.66666667,245.8892169,16.39261446,,0.02291,2.96,3,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Acanthurus nigricauda,25,1,150,66.66666667,314.7222989,20.98148659,,0.02291,2.96,3,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Acanthurus nigrofuscus,16,1,150,66.66666667,92.53112555,6.168741703,,0.02455,2.97,2,0,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Acanthurus triostegus,15,1,150,66.66666667,72.65414139,4.843609426,,0.02399,2.96,2.8,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Acanthurus triostegus,15,1,150,66.66666667,72.65414139,4.843609426,,0.02399,2.96,2.8,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Acanthurus triostegus,15,1,150,66.66666667,72.65414139,4.843609426,,0.02399,2.96,2.8,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Acanthurus triostegus,14,1,150,66.66666667,59.23375075,3.948916717,,0.02399,2.96,2.8,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Acanthurus triostegus,13,1,150,66.66666667,47.5666505,3.171110033,,0.02399,2.96,2.8,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Acanthurus triostegus,12,1,150,66.66666667,37.53243458,2.502162305,,0.02399,2.96,2.8,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Acanthurus triostegus,16,1,150,66.66666667,87.94788435,5.86319229,,0.02399,2.96,2.8,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Caranx melampygus,40,1,150,66.66666667,946.2561847,63.08374565,,0.01778,2.95,4.5,0.8,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Centropyge flavissima,11,1,150,66.66666667,39.01525135,2.601016757,,0.03467,2.93,2.8,0.3,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Cephalopholis argus,25,1,150,66.66666667,220.6081202,14.70720802,,0.01202,3.05,4.5,0,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Chaetodon ephippium,16,1,150,66.66666667,99.18989643,6.612659762,,0.02291,3.02,3,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Chaetodon vagabundus,14,1,150,66.66666667,51.9283408,3.461889387,,0.01995,2.98,2.9,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Chaetodon vagabundus,14,1,150,66.66666667,51.9283408,3.461889387,,0.01995,2.98,2.9,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Cheilinus undulatus,22,1,150,66.66666667,146.9336399,9.795575992,IP,0.01514,2.97,4,0.6,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Chrysiptera brownriggii,4,1,60,166.6666667,0.9248,0.154133333,,0.01445,3,2.7,0.3,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Chrysiptera brownriggii,4,1,60,166.6666667,0.9248,0.154133333,,0.01445,3,2.7,0.3,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Chrysiptera brownriggii,5,1,60,166.6666667,1.80625,0.301041667,,0.01445,3,2.7,0.3,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Gomphosus varius,9,1,150,66.66666667,4.306551174,0.287103412,,0.00631,2.97,3.7,0,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Halichoeres trimaculatus,7,1,150,66.66666667,3.50889,0.233926,,0.01023,3,3.5,0.5,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Lutjanus fulvus,28,1,150,66.66666667,310.9258345,20.72838896,,0.01514,2.98,3.6,0.5,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Naso lituratus,27,1,150,66.66666667,437.7255288,29.18170192,,0.02455,2.97,2.3,0.2,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Scarus psittacus,18,1,150,66.66666667,101.4097783,6.760651887,IP,0.01549,3.04,2,0,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Scarus psittacus,30,1,150,66.66666667,479.1814883,31.94543256,IP,0.01549,3.04,2,0,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Stegastes nigricans,6,1,60,166.6666667,5.468000387,0.911333398,,0.02399,3.03,2.2,0,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Stegastes nigricans,7,1,60,166.6666667,8.723229715,1.453871619,,0.02399,3.03,2.2,0,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Stethojulis bandanensis,9,1,150,66.66666667,7.29,0.486,,0.01,3,3.2,0.2,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Thalassoma hardwicke,10,1,150,66.66666667,10.71527624,0.714351749,,0.00955,3.05,3.5,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),2,Thalassoma hardwicke,15,1,150,66.66666667,36.90470276,2.460313517,,0.00955,3.05,3.5,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),3,Acanthurus nigricauda,24,1,150,66.66666667,278.9011883,18.59341255,,0.02291,2.96,3,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),3,Acanthurus triostegus,15,1,150,66.66666667,72.65414139,4.843609426,,0.02399,2.96,2.8,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),3,Acanthurus triostegus,15,1,150,66.66666667,72.65414139,4.843609426,,0.02399,2.96,2.8,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),3,Acanthurus triostegus,14,1,150,66.66666667,59.23375075,3.948916717,,0.02399,2.96,2.8,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),3,Acanthurus triostegus,15,1,150,66.66666667,72.65414139,4.843609426,,0.02399,2.96,2.8,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),3,Acanthurus triostegus,12,1,150,66.66666667,37.53243458,2.502162305,,0.02399,2.96,2.8,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),3,Acanthurus triostegus,12,1,150,66.66666667,37.53243458,2.502162305,,0.02399,2.96,2.8,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),3,Acanthurus triostegus,10,1,150,66.66666667,21.87914004,1.458609336,,0.02399,2.96,2.8,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),3,Cephalopholis argus,18,1,150,66.66666667,81.00010992,5.400007328,,0.01202,3.05,4.5,0,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),3,Chaetodon ulietensis,15,1,150,66.66666667,71.58236544,4.772157696,,0.02239,2.98,2.7,0.2,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),3,Chaetodon ulietensis,15,1,150,66.66666667,71.58236544,4.772157696,,0.02239,2.98,2.7,0.2,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),3,Ctenochaetus striatus,20,1,150,66.66666667,171.4023194,11.42682129,,0.02344,2.97,2,0,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),3,Epinephelus merra,18,1,150,66.66666667,76.92478341,5.128318894,,0.01175,3.04,3.8,0,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),3,Halichoeres hortulanus,8,1,150,66.66666667,5.760095761,0.384006384,,0.00933,3.09,3.4,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),3,Halichoeres trimaculatus,7,1,150,66.66666667,3.50889,0.233926,,0.01023,3,3.5,0.5,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),3,Halichoeres trimaculatus,7,1,150,66.66666667,3.50889,0.233926,,0.01023,3,3.5,0.5,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),3,Labroides dimidiatus,8,1,150,66.66666667,4.294479694,0.286298646,,0.00589,3.17,3.5,0.4,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),3,Lutjanus fulvus,33,1,150,66.66666667,507.3380274,33.82253516,,0.01514,2.98,3.6,0.5,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),3,Monotaxis grandoculis,5,1,150,66.66666667,2.523532083,0.168235472,,0.02188,2.95,3.4,0,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),3,Stegastes albifasciatus,2,1,60,166.6666667,0.158497562,0.02641626,,0.01995,2.99,2,0,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),3,Stegastes nigricans,4,1,60,166.6666667,1.600560231,0.266760038,,0.02399,3.03,2.2,0,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),3,Stegastes nigricans,5,1,60,166.6666667,3.147091436,0.524515239,,0.02399,3.03,2.2,0,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),3,Stegastes nigricans,6,1,60,166.6666667,5.468000387,0.911333398,,0.02399,3.03,2.2,0,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),3,Stegastes nigricans,6,1,60,166.6666667,5.468000387,0.911333398,,0.02399,3.03,2.2,0,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),3,Stegastes nigricans,6,1,60,166.6666667,5.468000387,0.911333398,,0.02399,3.03,2.2,0,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),3,Stegastes nigricans,5,1,60,166.6666667,3.147091436,0.524515239,,0.02399,3.03,2.2,0,,
14-Nov-21,10:06-11:02,Aie,North (Site 2),3,Stegastes nigricans,5,1,60,166.6666667,3.147091436,0.524515239,,0.02399,3.03,2.2,0,,
